match_id,period,timestamp_seconds,team,player,event_type,start_x,start_y,end_x,end_y,outcome,possession_id,source_event_id,source
7585,1,0.0,Colombia,,starting xi,,,,,successful,1,de3be98d-e227-475b-bd55-f57a6a89d308,statsbomb
7585,1,0.0,England,,starting xi,,,,,successful,1,f50ccda4-b768-4f07-9136-8f79fd17dac5,statsbomb
7585,1,0.0,England,,half start,,,,,successful,1,b5e98805-0a22-4a5e-a306-7d40651a0f6e,statsbomb
7585,1,0.0,Colombia,,half start,,,,,successful,1,762b829f-5f24-4dd7-bfe2-da7e289838bb,statsbomb
7585,1,0.24,Colombia,Radamel Falcao García Zárate,pass,60.0,40.0,50.0,41.0,successful,2,d4883f20-ce68-4f84-b26a-a049a13cb6be,statsbomb
7585,1,0.48,Colombia,Juan Fernando Quintero Paniagua,ball receipt,50.0,41.0,,,successful,2,5fc9acb8-88c3-4cfb-ad9c-fc250c0dffde,statsbomb
7585,1,0.48,Colombia,Juan Fernando Quintero Paniagua,carry,50.0,41.0,51.0,40.0,successful,2,b948f032-4c54-4782-a71a-ffeed8908d00,statsbomb
7585,1,1.0,England,Harry Kane,pressure,62.0,31.0,,,successful,2,a3300067-d4d2-43ef-bc96-239b4aebc98f,statsbomb
7585,1,2.12,Colombia,Juan Fernando Quintero Paniagua,pass,51.0,40.0,47.0,54.0,successful,2,9bdb71f9-c87b-4a66-96f0-def5312ca921,statsbomb
7585,1,3.44,Colombia,Carlos Alberto Sánchez Moreno,ball receipt,47.0,54.0,,,successful,2,05d8e5e5-37fe-4bad-8b21-2dbdff9b56d2,statsbomb
7585,1,3.44,Colombia,Carlos Alberto Sánchez Moreno,carry,47.0,54.0,49.0,55.0,successful,2,2ffa2904-8b47-4817-af26-aa9ac8d2881a,statsbomb
7585,1,4.2,Colombia,Carlos Alberto Sánchez Moreno,pass,49.0,55.0,65.0,79.0,successful,2,6cb0d85d-bd14-42e3-9c2d-7f99ce437796,statsbomb
7585,1,5.36,Colombia,Santiago Arias Naranjo,ball receipt,65.0,79.0,,,successful,2,0cf688d1-8134-4338-a5ea-e8d58dc5719e,statsbomb
7585,1,5.36,Colombia,Santiago Arias Naranjo,carry,65.0,79.0,66.0,78.0,successful,2,e70cdfb1-663c-431d-8a96-8a138a44b5e4,statsbomb
7585,1,5.412,England,Bamidele Alli,pressure,53.0,10.0,,,successful,2,8c4a54c0-1df5-4c4a-ad8e-8afe086b9648,statsbomb
7585,1,6.72,Colombia,Santiago Arias Naranjo,pass,66.0,78.0,96.0,59.0,incomplete,2,f8494960-ec60-4fa4-a565-b3c89757e92b,statsbomb
7585,1,8.52,England,Harry Maguire,pass,25.0,22.0,32.0,2.0,successful,2,d926ec5d-b9f7-43f8-97cd-43632bcd3cb9,statsbomb
7585,1,10.44,Colombia,Santiago Arias Naranjo,pressure,84.0,77.0,,,successful,2,02765261-9d69-4030-bbad-64752e3a65c3,statsbomb
7585,1,11.08,England,Bamidele Alli,ball receipt,32.0,2.0,,,successful,2,34dd393c-200e-4244-8f40-5ec7f0c369c8,statsbomb
7585,1,11.08,England,Bamidele Alli,pass,32.0,2.0,25.0,17.0,incomplete,2,9b85733f-f9cc-4dbf-9890-afa866efddb4,statsbomb
7585,1,12.0,England,Jordan Brian Henderson,ball receipt,28.0,19.0,,,incomplete,2,f708f267-cea3-4636-9a0f-6692350e17a4,statsbomb
7585,1,12.0,Colombia,Juan Guillermo Cuadrado Bello,ball recovery,96.0,64.0,,,successful,2,39ee7720-def3-4d8f-b9eb-6baec3a90487,statsbomb
7585,1,12.0,Colombia,Juan Guillermo Cuadrado Bello,carry,96.0,64.0,95.0,64.0,successful,2,974d98ad-9eba-4e88-b26f-90a40f3e3783,statsbomb
7585,1,12.64,Colombia,Juan Guillermo Cuadrado Bello,pass,95.0,64.0,92.0,76.0,successful,2,32082c6b-42b8-489f-bf18-bfc70daa9989,statsbomb
7585,1,13.0,England,Jordan Brian Henderson,pressure,26.0,18.0,,,successful,2,0cac6495-0ed6-498b-9e5a-b6ad12ff0810,statsbomb
7585,1,13.293,Colombia,Santiago Arias Naranjo,ball receipt,92.0,76.0,,,successful,2,88e04cc4-52ac-47e5-8ee9-4bc11d1fc03c,statsbomb
7585,1,13.293,Colombia,Santiago Arias Naranjo,carry,92.0,76.0,89.0,66.0,successful,2,37060498-cdd3-4e2f-82bc-e8e06be44ce6,statsbomb
7585,1,14.64,Colombia,Santiago Arias Naranjo,pass,89.0,66.0,90.0,52.0,incomplete,2,b1c5e067-8adb-4291-af9c-5de3c5902d25,statsbomb
7585,1,15.573,Colombia,Radamel Falcao García Zárate,ball receipt,94.0,52.0,,,incomplete,2,4702ba07-f331-4911-a66a-2c57097ede06,statsbomb
7585,1,15.573,England,Jesse Lingard,ball recovery,31.0,29.0,,,successful,3,e4d0f975-57f8-49b4-b04c-6d67430849ce,statsbomb
7585,1,15.573,England,Jesse Lingard,carry,31.0,29.0,32.0,26.0,successful,3,98781270-5abf-4f6b-9785-0a03e35f933a,statsbomb
7585,1,15.68,Colombia,Radamel Falcao García Zárate,pressure,94.0,52.0,,,successful,3,12b374bc-ad5c-46d6-ada6-1af3fd680211,statsbomb
7585,1,16.52,England,Jesse Lingard,pass,32.0,26.0,36.0,28.0,successful,3,6c0e9934-d954-4150-b8a4-293209e8a06e,statsbomb
7585,1,17.12,England,Bamidele Alli,ball receipt,36.0,28.0,,,successful,3,5b8d4390-6832-40da-a433-090dab3a36bc,statsbomb
7585,1,17.12,England,Bamidele Alli,carry,36.0,28.0,36.0,19.0,successful,3,8682cee6-07d2-4a94-b742-27c5ba2e7b0e,statsbomb
7585,1,17.2,Colombia,Santiago Arias Naranjo,pressure,82.0,60.0,,,successful,3,51c4e1d4-db2f-4339-870d-3194c4d84541,statsbomb
7585,1,17.6,England,Bamidele Alli,pass,36.0,19.0,43.0,6.0,successful,3,9e9a7ac6-c840-4f35-907d-dcf5506e5364,statsbomb
7585,1,18.6,Colombia,Santiago Arias Naranjo,pressure,82.0,69.0,,,successful,3,53c92ec6-05bb-4e48-bc4b-aa7d12e69480,statsbomb
7585,1,19.293,England,Harry Kane,ball receipt,43.0,6.0,,,successful,3,5557cc83-e535-4346-8337-2878578cdb92,statsbomb
7585,1,19.293,England,Harry Kane,carry,43.0,6.0,42.0,3.0,successful,3,094a771f-bad9-48b7-a2f1-f045a596fc5b,statsbomb
7585,1,19.693,England,Harry Kane,miscontrol,42.0,3.0,,,successful,3,a96740bb-bdb7-4cbc-9fd2-f54359af76ef,statsbomb
7585,1,24.96,Colombia,,camera on,,,,,successful,4,e367bc1d-69da-47c2-8d20-b75fcf4e3a33,statsbomb
7585,1,27.84,Colombia,Yerry Fernando Mina González,pass,47.0,66.0,35.0,27.0,successful,4,b1c35415-0533-49dd-ba1b-43a7f53ee99b,statsbomb
7585,1,29.8,Colombia,Davinson Sánchez Mina,ball receipt,35.0,27.0,,,successful,4,bbb719b1-09d9-4363-9235-4aa8db799512,statsbomb
7585,1,29.8,Colombia,Davinson Sánchez Mina,carry,35.0,27.0,36.0,31.0,successful,4,25e4b751-3f39-444c-a597-2418b4fc4fef,statsbomb
7585,1,33.16,Colombia,Davinson Sánchez Mina,pass,36.0,31.0,41.0,58.0,successful,4,740d9ece-9bdd-456f-93b8-39851f1af328,statsbomb
7585,1,34.6,Colombia,Yerry Fernando Mina González,ball receipt,41.0,58.0,,,successful,4,630cabe6-b969-4d1d-a213-d463efe24749,statsbomb
7585,1,34.6,Colombia,Yerry Fernando Mina González,carry,41.0,58.0,42.0,58.0,successful,4,e60a5aed-f303-4971-a96c-297c9e8eb317,statsbomb
7585,1,35.64,Colombia,Yerry Fernando Mina González,pass,42.0,58.0,49.0,65.0,successful,4,7e2e9cdb-334d-4324-a4cb-4f078311f482,statsbomb
7585,1,36.6,Colombia,Carlos Alberto Sánchez Moreno,ball receipt,49.0,65.0,,,successful,4,b7e40ec3-d929-48ee-903e-29ad7bd1903f,statsbomb
7585,1,36.6,Colombia,Carlos Alberto Sánchez Moreno,carry,49.0,65.0,48.0,61.0,successful,4,c76e1041-4e23-490d-b3de-d094d395115f,statsbomb
7585,1,36.84,England,Bamidele Alli,pressure,62.0,11.0,,,successful,4,1ec458bf-d2f6-4950-a938-21694f3986e3,statsbomb
7585,1,38.56,Colombia,Carlos Alberto Sánchez Moreno,pass,48.0,61.0,34.0,56.0,successful,4,01805b9c-4a96-4630-ab0b-5268dfc074ed,statsbomb
7585,1,39.8,Colombia,Yerry Fernando Mina González,ball receipt,34.0,56.0,,,successful,4,507b9259-635e-4fb7-92f8-d68a014b523c,statsbomb
7585,1,39.8,Colombia,Yerry Fernando Mina González,carry,34.0,56.0,34.0,56.0,successful,4,5bf61b62-8f9a-4083-9f74-26a55ea9e549,statsbomb
7585,1,41.68,Colombia,Yerry Fernando Mina González,pass,34.0,56.0,26.0,28.0,successful,4,b4d8569c-7a21-4085-99fd-bcce747273ba,statsbomb
7585,1,43.28,Colombia,Davinson Sánchez Mina,ball receipt,26.0,28.0,,,successful,4,1560bf01-ebba-4222-8088-a27e3496e084,statsbomb
7585,1,43.28,Colombia,Davinson Sánchez Mina,carry,26.0,28.0,26.0,25.0,successful,4,301730ef-7eb2-40ca-8158-0ee1e5533b4d,statsbomb
7585,1,44.6,Colombia,Davinson Sánchez Mina,pass,26.0,25.0,49.0,3.0,successful,4,b7d557fa-b293-44e9-95b1-3abefdf1f22d,statsbomb
7585,1,46.4,Colombia,Jefferson Andrés Lerma Solís,ball receipt,49.0,3.0,,,successful,4,d624744c-8748-46e4-a5ec-faea0e2bba5e,statsbomb
7585,1,46.4,Colombia,Jefferson Andrés Lerma Solís,carry,49.0,3.0,45.0,3.0,successful,4,d2b1e16b-cc2a-44d1-bb69-c277c03bd102,statsbomb
7585,1,47.64,Colombia,Jefferson Andrés Lerma Solís,pass,45.0,3.0,28.0,4.0,successful,4,6ea6ac47-6be2-4d01-9fbf-c6250221b373,statsbomb
7585,1,49.04,England,Harry Kane,pressure,89.0,71.0,,,successful,4,5ff103a2-3bc0-48d2-a671-c6be77041948,statsbomb
7585,1,49.36,Colombia,Davinson Sánchez Mina,ball receipt,28.0,4.0,,,successful,4,526f7f26-9383-4cd1-9b34-d84de0abf5b2,statsbomb
7585,1,49.36,Colombia,Davinson Sánchez Mina,carry,28.0,4.0,30.0,5.0,successful,4,568256fd-238e-4cc1-9ecc-287a4cf38c09,statsbomb
7585,1,50.28,Colombia,Davinson Sánchez Mina,pass,30.0,5.0,98.0,39.0,incomplete,4,9f0c7a0e-6876-41b9-b3e2-119e8bef75c1,statsbomb
7585,1,56.293,England,Jordan Pickford,ball recovery,23.0,42.0,,,successful,5,908a9188-11e0-4877-a8f1-39e9bec71fb8,statsbomb
7585,1,56.293,England,Jordan Pickford,carry,23.0,42.0,20.0,40.0,successful,5,973eaa4d-7de5-4af2-9bab-e95e3a982d82,statsbomb
7585,1,57.72,England,Jordan Pickford,pass,20.0,40.0,26.0,47.0,successful,5,69ee621f-4f76-490d-b2f3-cd1967ffc3f6,statsbomb
7585,1,58.893,England,John Stones,ball receipt,26.0,47.0,,,successful,5,3132597d-9093-47d5-8267-5ccf2e90d4f0,statsbomb
7585,1,58.893,England,John Stones,carry,26.0,47.0,28.0,49.0,successful,5,0cd6c6a5-b581-4b38-a280-8b0ad41873e9,statsbomb
7585,1,60.56,England,John Stones,pass,28.0,49.0,41.0,52.0,successful,5,361228a9-180c-4693-bdb1-e9ca350711ab,statsbomb
7585,1,61.84,England,Jordan Brian Henderson,ball receipt,41.0,52.0,,,successful,5,085f93dc-0c7d-4911-8a07-da78bc3a3338,statsbomb
7585,1,61.84,England,Jordan Brian Henderson,pass,40.0,52.0,33.0,44.0,successful,5,25d781ad-d670-4620-b672-83512e3396b5,statsbomb
7585,1,62.84,England,John Stones,ball receipt,33.0,44.0,,,successful,5,3dc1d9bc-b667-4fc6-b29a-d36733e6de37,statsbomb
7585,1,62.84,England,John Stones,carry,33.0,44.0,40.0,35.0,successful,5,f7367a36-91c4-48ce-a92a-e9c1e3197bf0,statsbomb
7585,1,68.03999999999999,England,John Stones,pass,40.0,35.0,58.0,68.0,successful,5,f3c9f183-982d-4ef0-b2fe-2f94066c7673,statsbomb
7585,1,69.52,England,Jesse Lingard,ball receipt,58.0,68.0,,,successful,5,a1b419f2-d199-41cf-847b-ae185b9e393b,statsbomb
7585,1,69.52,England,Jesse Lingard,pass,58.0,68.0,49.0,66.0,successful,5,22bd4f9e-51b5-40d8-a43c-ee158b319161,statsbomb
7585,1,71.44,England,Kyle Walker,ball receipt,49.0,66.0,,,successful,5,acb0dbdb-17a6-416d-aedc-bacb395be233,statsbomb
7585,1,71.44,England,Kyle Walker,pass,45.0,65.0,38.0,39.0,successful,5,5017b43b-363d-4b90-b63c-6545a012a70d,statsbomb
7585,1,72.72,England,John Stones,ball receipt,38.0,39.0,,,successful,5,7c1915f7-e17c-4c6f-8862-c83df1227d13,statsbomb
7585,1,72.72,England,John Stones,carry,38.0,39.0,37.0,41.0,successful,5,5130bb28-c4eb-4469-aac4-a1111c3f0c7c,statsbomb
7585,1,74.12,England,John Stones,pass,37.0,41.0,52.0,9.0,successful,5,1ea68aa3-f5e5-4bd3-99d0-2f2926835b39,statsbomb
7585,1,75.96000000000001,Colombia,Juan Guillermo Cuadrado Bello,pressure,75.0,58.0,,,successful,5,6cd243ef-fb92-41e8-a20b-c68986633cbe,statsbomb
7585,1,76.24,England,Harry Maguire,ball receipt,52.0,9.0,,,successful,5,690f905c-44c7-4a7d-9b23-2531599c897b,statsbomb
7585,1,76.24,England,Harry Maguire,pass,53.0,11.0,65.0,16.0,successful,5,b0a1b81f-2457-4e27-8bbf-2013828612b4,statsbomb
7585,1,77.08,Colombia,Carlos Alberto Sánchez Moreno,pressure,53.0,66.0,,,successful,5,a983d686-f28c-4dfb-ae94-eabc46512690,statsbomb
7585,1,77.48,England,Bamidele Alli,ball receipt,65.0,16.0,,,successful,5,9ec358ee-475f-4759-ac84-fb0a1c3173be,statsbomb
7585,1,77.48,England,Bamidele Alli,pass,64.0,15.0,65.0,2.0,successful,5,5e0d6a9b-2c71-43a0-9298-26d3877c73c7,statsbomb
7585,1,78.173,England,Ashley Young,ball receipt,65.0,2.0,,,successful,5,43c48502-7900-4806-b295-88279a6e0831,statsbomb
7585,1,78.173,England,Ashley Young,carry,65.0,2.0,59.0,3.0,successful,5,e332f346-4be1-43e7-b7c8-f2ee6d58159d,statsbomb
7585,1,79.0,Colombia,Santiago Arias Naranjo,pressure,56.0,78.0,,,successful,5,0732c537-0b95-45bf-b903-9cba65859128,statsbomb
7585,1,79.36,England,Ashley Young,pass,59.0,3.0,37.0,5.0,successful,5,2acec619-2d4a-40cd-97bc-3b8980d9072a,statsbomb
7585,1,81.52,Colombia,Juan Guillermo Cuadrado Bello,pressure,78.0,74.0,,,successful,5,034d2375-7b61-4a2c-9ca8-9e370c93f532,statsbomb
7585,1,81.68,England,Harry Maguire,ball receipt,37.0,5.0,,,successful,5,ffea0efe-2d4a-45f2-b98f-ad9e0558bfef,statsbomb
7585,1,81.68,England,Harry Maguire,pass,38.0,5.0,12.0,40.0,successful,5,ac541425-83f8-4b6e-b5e2-508db4ad185a,statsbomb
7585,1,84.68,England,Jordan Pickford,ball receipt,12.0,40.0,,,successful,5,232cf2e5-89f6-448f-9a4d-af3b9c463133,statsbomb
7585,1,84.68,England,Jordan Pickford,carry,12.0,40.0,13.0,40.0,successful,5,fc32300e-9752-4d6e-8ef1-265f3d46e889,statsbomb
7585,1,85.48,England,Jordan Pickford,pass,13.0,40.0,37.0,79.0,successful,5,b9d9740c-dcb3-4842-b7e5-c528d55e0c48,statsbomb
7585,1,89.08,England,Kieran Trippier,ball receipt,37.0,79.0,,,successful,5,8aa4471c-4ffd-450a-b1d0-b97ea20db71e,statsbomb
7585,1,89.08,England,Kieran Trippier,carry,37.0,79.0,37.0,79.0,successful,5,3097b3ce-342f-4e58-8aca-08602f7cef27,statsbomb
7585,1,90.0,England,Kieran Trippier,pass,37.0,79.0,29.0,44.0,successful,5,2cd74659-c553-4905-a318-e3108a276f5d,statsbomb
7585,1,91.93299999999999,England,John Stones,ball receipt,29.0,44.0,,,successful,5,4a5018c3-827d-4b52-8551-6e12f01291c5,statsbomb
7585,1,91.93299999999999,England,John Stones,carry,29.0,44.0,44.0,40.0,successful,5,1591ffed-9571-4c33-a01c-8a99ab42f4fe,statsbomb
7585,1,95.92,England,John Stones,pass,44.0,40.0,65.0,30.0,successful,5,e9af9b30-6af0-425a-95da-00dd8d1c620f,statsbomb
7585,1,97.12,England,Raheem Sterling,ball receipt,65.0,30.0,,,successful,5,1177124c-e3a2-428c-9291-97fbc4179a31,statsbomb
7585,1,97.12,England,Raheem Sterling,carry,65.0,30.0,70.0,36.0,successful,5,ec728577-7038-44cc-9191-50df91faa03e,statsbomb
7585,1,98.16,Colombia,Carlos Alberto Sánchez Moreno,pressure,57.0,54.0,,,successful,5,429ce305-bbe2-4a34-a1a9-e435c6271798,statsbomb
7585,1,98.973,England,Raheem Sterling,miscontrol,70.0,36.0,,,successful,5,73886d49-d6a0-43a8-8b28-8084986e9f6f,statsbomb
7585,1,99.8,Colombia,Wílmar Enrique Barrios Terán,pass,48.0,43.0,65.0,6.0,incomplete,5,d2791af5-0a21-4476-be1f-e680a76176ab,statsbomb
7585,1,102.68,England,Kyle Walker,ball recovery,56.0,75.0,,,successful,5,d13e436e-6669-4c0b-855d-869969aa32c0,statsbomb
7585,1,102.68,England,Kyle Walker,carry,56.0,75.0,66.0,78.0,successful,5,2b814da1-8750-434e-bd40-3e727162bb18,statsbomb
7585,1,104.92,England,Kyle Walker,pass,66.0,78.0,87.0,51.0,successful,5,c998d785-f16f-48dd-b65f-eb6f6c835aad,statsbomb
7585,1,105.96000000000001,Colombia,Yerry Fernando Mina González,pressure,30.0,29.0,,,successful,5,acf705fd-0a71-4ce0-becd-231ed429f3a4,statsbomb
7585,1,106.2,England,Harry Kane,ball receipt,87.0,51.0,,,successful,5,e54024da-4d57-42da-89f4-edb84f46d939,statsbomb
7585,1,106.2,England,Harry Kane,pass,88.0,55.0,97.0,73.0,successful,5,cbe61e6e-672f-41db-8759-d583c258a710,statsbomb
7585,1,107.16,England,Raheem Sterling,ball receipt,97.0,73.0,,,successful,5,54d47bbe-b9ff-48e6-8748-78c8eeb18977,statsbomb
7585,1,107.16,England,Raheem Sterling,carry,97.0,73.0,99.0,73.0,successful,5,d1c50c13-5152-4d16-a66c-e5e0fefbd516,statsbomb
7585,1,107.36,Colombia,Wílmar Enrique Barrios Terán,pressure,22.0,18.0,,,successful,5,8533351d-9c49-41f9-8bb3-8cb6d659dd76,statsbomb
7585,1,107.453,England,Raheem Sterling,miscontrol,99.0,73.0,,,successful,5,915eb582-bbe9-4a36-851f-b9cb1ad58d4f,statsbomb
7585,1,107.96000000000001,England,Raheem Sterling,50/50,99.0,68.0,,,lost,5,39f8480d-676f-4180-b8f9-78109109a8d3,statsbomb
7585,1,107.96000000000001,Colombia,Wílmar Enrique Barrios Terán,50/50,22.0,13.0,,,success to team,5,23edaa1d-5394-49e8-aeb4-988aea690070,statsbomb
7585,1,109.12,Colombia,Johan Andrés Mojica Palacio,ball recovery,26.0,11.0,,,successful,6,1b22ee59-06ff-4a05-ae19-f0b5d5aa2888,statsbomb
7585,1,109.12,Colombia,Johan Andrés Mojica Palacio,carry,26.0,11.0,20.0,4.0,successful,6,425d32ff-41db-48dc-8e32-78aee2f634a9,statsbomb
7585,1,109.44,England,Kieran Trippier,pressure,92.0,77.0,,,successful,6,b62da682-ae89-4beb-9d56-209ff91b4f70,statsbomb
7585,1,111.24000000000001,Colombia,Johan Andrés Mojica Palacio,pass,20.0,4.0,41.0,4.0,successful,6,088d6380-acf6-4eff-829e-9c0c297cabe4,statsbomb
7585,1,113.2,Colombia,Radamel Falcao García Zárate,ball receipt,41.0,4.0,,,successful,6,3eb7601b-95ab-4cf2-83bc-2a47b6390b1c,statsbomb
7585,1,113.2,Colombia,Radamel Falcao García Zárate,pass,41.0,4.0,32.0,10.0,successful,6,53324bbf-f3df-4587-b695-0883e32048dc,statsbomb
7585,1,113.36,England,Raheem Sterling,pressure,93.0,77.0,,,successful,6,a2a389ec-a8b8-4d6d-8b6c-7175828dc780,statsbomb
7585,1,114.08,Colombia,Jefferson Andrés Lerma Solís,ball receipt,32.0,10.0,,,successful,6,a76f8c4d-e52c-4552-bc66-8409dbeac825,statsbomb
7585,1,114.08,Colombia,Jefferson Andrés Lerma Solís,carry,32.0,10.0,32.0,13.0,successful,6,bf05dad3-e610-4707-88f9-3c4b57608dd2,statsbomb
7585,1,115.08,Colombia,Jefferson Andrés Lerma Solís,pass,32.0,13.0,40.0,25.0,successful,6,af240f9f-a937-45ba-b3fe-bae800ed6068,statsbomb
7585,1,115.92,Colombia,Juan Fernando Quintero Paniagua,ball receipt,40.0,25.0,,,successful,6,be468616-4c29-4a04-801c-72f4eb079803,statsbomb
7585,1,115.92,Colombia,Juan Fernando Quintero Paniagua,carry,40.0,25.0,36.0,40.0,successful,6,0218c203-af11-49d0-b77f-3d339263b1c8,statsbomb
7585,1,116.03999999999999,England,Jordan Brian Henderson,pressure,76.0,62.0,,,successful,6,0726a4b3-bc75-4a6e-88f4-3bb5877f290c,statsbomb
7585,1,117.32,England,Jordan Brian Henderson,pressure,83.0,52.0,,,successful,6,c5de5ab5-def7-4608-992c-4b2579fe1c81,statsbomb
7585,1,118.68,Colombia,Juan Fernando Quintero Paniagua,pass,36.0,40.0,47.0,75.0,successful,6,7e181390-affe-4b0b-8345-9ed13c974d19,statsbomb
7585,1,121.0,Colombia,Santiago Arias Naranjo,ball receipt,47.0,75.0,,,successful,6,4f169b5a-b19a-4e01-a510-415bd4518fa5,statsbomb
7585,1,121.0,Colombia,Santiago Arias Naranjo,carry,47.0,75.0,70.0,74.0,successful,6,96f5c3b9-6489-4f3c-b6c4-0d7f77b4dd31,statsbomb
7585,1,124.0,England,Bamidele Alli,pressure,54.0,19.0,,,successful,6,4b6d331b-839d-4ac8-ad5c-ca2bd8387ecc,statsbomb
7585,1,124.92,Colombia,Santiago Arias Naranjo,pass,70.0,74.0,76.0,61.0,successful,6,98f3cb9e-7efe-459f-ae94-54ef64b8dff3,statsbomb
7585,1,125.76,Colombia,Juan Fernando Quintero Paniagua,ball receipt,76.0,61.0,,,successful,6,5b265c8a-e0b0-4fda-9d44-84143a48725d,statsbomb
7585,1,125.76,Colombia,Juan Fernando Quintero Paniagua,carry,76.0,61.0,70.0,59.0,successful,6,521e462d-237f-44f3-a83e-945b5ea87925,statsbomb
7585,1,127.32,Colombia,Juan Fernando Quintero Paniagua,pass,70.0,59.0,63.0,30.0,successful,6,41664012-a5fc-4cc2-8c90-1e4dbdf67a6f,statsbomb
7585,1,129.68,Colombia,Wílmar Enrique Barrios Terán,ball receipt,63.0,30.0,,,successful,6,70409b7f-40fe-42b4-a50a-4fc1e7553090,statsbomb
7585,1,129.68,Colombia,Wílmar Enrique Barrios Terán,carry,63.0,30.0,63.0,30.0,successful,6,c51c0757-489d-477e-8a7c-dbccfee8d2ba,statsbomb
7585,1,129.73,Colombia,Wílmar Enrique Barrios Terán,pass,63.0,30.0,74.0,4.0,successful,6,3241481d-3743-4078-9952-2561bf7027a6,statsbomb
7585,1,131.52,Colombia,Johan Andrés Mojica Palacio,ball receipt,74.0,4.0,,,successful,6,12785218-fd04-4048-8234-6ea6d10e82dd,statsbomb
7585,1,131.52,Colombia,Johan Andrés Mojica Palacio,carry,74.0,4.0,89.0,12.0,successful,6,0d3822e6-69a6-43e3-b8dc-3d75dd3600b4,statsbomb
7585,1,135.44,Colombia,Johan Andrés Mojica Palacio,pass,89.0,12.0,102.0,33.0,incomplete,6,6a1046fa-e847-49ba-8727-a10c4726d5f0,statsbomb
7585,1,136.48,Colombia,Juan Guillermo Cuadrado Bello,ball receipt,105.0,41.0,,,incomplete,6,5cbf695a-06a4-4c91-a70c-8a3b12ce4aa4,statsbomb
7585,1,136.48,England,John Stones,clearance,19.0,48.0,,,successful,6,5c7595d5-03a3-4c0c-971f-fb931e987dc8,statsbomb
7585,1,138.92000000000002,Colombia,Juan Fernando Quintero Paniagua,ball recovery,85.0,21.0,,,successful,6,daa36a7d-24d5-4a93-b21e-5c5c27bc5f19,statsbomb
7585,1,140.32,England,Kieran Trippier,pass,27.0,69.0,21.0,63.0,successful,7,35524761-c6dc-4663-8a95-bb273516d34f,statsbomb
7585,1,141.0,Colombia,Juan Fernando Quintero Paniagua,pressure,94.0,20.0,,,successful,7,727df7ad-d8c9-4b6d-b97c-9c2b536396da,statsbomb
7585,1,141.6,England,Kyle Walker,ball receipt,21.0,63.0,,,successful,7,811528af-ad66-4d95-91a0-890633f43e9f,statsbomb
7585,1,141.6,England,Kyle Walker,carry,21.0,63.0,21.0,63.0,successful,7,8aaa9198-eb9e-4723-8ddc-beb2ed304fde,statsbomb
7585,1,142.8,England,Kyle Walker,pass,21.0,63.0,31.0,60.0,successful,7,55e02a79-fa8a-4307-a7ad-977b6b4a46a5,statsbomb
7585,1,143.733,England,Jordan Brian Henderson,ball receipt,31.0,60.0,,,successful,7,d22d48c4-9bac-4e88-a8ce-3f472d1cdd93,statsbomb
7585,1,143.733,England,Jordan Brian Henderson,carry,31.0,60.0,30.0,61.0,successful,7,29b64640-4c37-4930-a721-04bcb651a47b,statsbomb
7585,1,144.07999999999998,Colombia,Jefferson Andrés Lerma Solís,pressure,86.0,18.0,,,successful,7,9a270019-3a1b-4a43-8854-21f2627e64fe,statsbomb
7585,1,144.44,England,Jordan Brian Henderson,pass,30.0,61.0,25.0,79.0,successful,7,058e4f36-6e0e-494e-aeb3-2f24c44d5399,statsbomb
7585,1,145.64,England,Kieran Trippier,ball receipt,25.0,79.0,,,successful,7,4a579319-f13a-4ffb-870d-e891153604fc,statsbomb
7585,1,145.64,England,Kieran Trippier,carry,25.0,79.0,26.0,79.0,successful,7,ead43363-9675-4476-97fb-77082b2ad3ad,statsbomb
7585,1,146.32,England,Kieran Trippier,pass,26.0,79.0,18.0,63.0,successful,7,0bb9231c-6df0-49a3-92b6-feda2b2c787f,statsbomb
7585,1,147.32,England,Kyle Walker,ball receipt,18.0,63.0,,,successful,7,3f6dd663-2570-4139-a042-84c010fbb183,statsbomb
7585,1,147.32,England,Kyle Walker,carry,18.0,63.0,17.0,64.0,successful,7,29905f72-3169-49ef-91ea-e8ce7ac7ad82,statsbomb
7585,1,148.12,England,Kyle Walker,pass,17.0,64.0,22.0,44.0,successful,7,484c4598-4718-450d-a87b-a53fe0b9c379,statsbomb
7585,1,149.64,England,John Stones,ball receipt,22.0,44.0,,,successful,7,c66f649f-7448-4355-b47b-531ca5f86824,statsbomb
7585,1,149.64,England,John Stones,carry,22.0,44.0,23.0,41.0,successful,7,f4dda149-9668-4d6e-a628-a1e764f89215,statsbomb
7585,1,150.24,England,John Stones,pass,23.0,41.0,30.0,26.0,successful,7,c8e54dd1-0a5a-4773-af4d-757749e5935e,statsbomb
7585,1,152.48,England,Harry Maguire,ball receipt,30.0,26.0,,,successful,7,15644333-4abd-43f5-be5e-e6d2dc143b1f,statsbomb
7585,1,152.48,England,Harry Maguire,carry,30.0,26.0,32.0,19.0,successful,7,56996242-66ff-4ebe-a230-715a30b3bfc4,statsbomb
7585,1,153.96,England,Harry Maguire,pass,32.0,19.0,39.0,4.0,successful,7,555e08db-e990-4872-9961-a8fc0014c47c,statsbomb
7585,1,155.24,England,Ashley Young,ball receipt,39.0,4.0,,,successful,7,6d427158-3b89-4e89-9c48-537094bf35ea,statsbomb
7585,1,155.24,England,Ashley Young,carry,39.0,4.0,34.0,12.0,successful,7,a10ea8db-51e7-4f45-a885-51f6519c862a,statsbomb
